0.000000,0.000000,5.100000,6.260000,7.240000,8.080000,9.559999,12.540000,15.339999,15.339999,13.540000,10.219999,9.559999,8.860000,7.240000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,6.260000,8.080000,13.540000,12.540000,12.540000,13.540000,12.540000,11.440000,10.219999,11.440000,10.860000,9.559999,8.860000,8.080000,8.080000,6.260000,6.260000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000
3.620000,0.000000,5.100000,6.260000,6.260000,7.240000,8.080000,8.860000,10.860000,13.040000,13.040000,11.440000,11.440000,10.860000,9.559999,9.559999,8.080000,6.260000,6.260000,6.260000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,6.260000,8.080000,10.219999,10.860000,10.860000,10.219999,9.559999,8.860000,8.860000,8.080000,7.240000,6.260000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,8.080000,3.620000,6.260000,7.240000,7.240000,8.080000,8.080000,8.080000,8.080000,8.860000,9.559999,10.219999,10.219999,10.219999,8.860000,8.080000,7.240000,6.260000,5.100000,3.620000,5.100000,14.480000,18.100000,14.020000,6.260000,0.000000,8.860000,14.020000,16.980000,18.459999,18.799999,18.459999,18.459999,18.459999,17.359999,15.339999,12.540000,8.860000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,5.100000,6.260000,6.260000,7.240000,7.240000,7.240000,7.240000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000
3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,6.260000,7.240000,8.860000,10.860000,11.440000,12.000000,10.219999,8.860000,7.240000,7.240000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,7.240000,5.100000,0.000000,0.000000,5.100000,7.240000,8.080000,8.860000,9.559999,9.559999,8.860000,7.240000,7.240000,6.260000,5.100000,5.100000,5.100000,3.620000
10.219999,5.100000,6.260000,8.080000,8.860000,8.860000,8.080000,8.080000,9.559999,11.440000,11.440000,10.860000,9.559999,9.559999,10.219999,8.860000,8.860000,8.080000,7.240000,8.860000,9.559999,6.260000,0.000000,5.100000,8.080000,9.559999,11.440000,12.540000,13.040000,13.040000,12.540000,12.000000,11.440000,10.860000,9.559999,8.860000,8.080000,6.260000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.920000,12.000000,5.100000,5.100000,7.240000,7.240000,8.860000,8.860000,8.080000,7.240000,8.080000,8.080000,9.559999,9.559999,8.860000,8.080000,9.559999,10.860000,14.020000,13.540000,9.559999,7.240000,10.219999,15.339999,19.480000,20.139999,18.799999,16.980000,14.920000,13.540000,12.000000,10.860000,10.219999,9.559999,8.860000,8.080000,7.240000,6.260000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000
17.359999,10.860000,10.219999,14.020000,5.100000,6.260000,10.860000,13.040000,12.540000,13.540000,16.180000,17.359999,16.580000,14.480000,13.040000,12.000000,12.000000,11.440000,10.860000,8.860000,8.080000,7.240000,6.260000,7.240000,8.080000,7.240000,3.620000,0.000000,3.620000,6.260000,8.080000,10.219999,10.860000,11.440000,10.860000,10.860000,11.440000,10.860000,10.219999,6.260000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.620000,5.100000,3.620000,5.100000,5.100000,6.260000,7.240000,7.240000,7.240000,8.080000,10.219999,10.860000,10.219999,9.559999,8.860000,6.260000,7.240000,6.260000,6.260000,6.260000,6.260000,7.240000,9.559999,10.219999,10.219999,10.219999,10.219999,9.559999,9.559999,8.860000,8.860000,8.080000,8.080000,7.240000,6.260000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000
8.080000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,6.260000,7.240000,8.080000,8.080000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,5.100000,0.000000,0.000000,0.000000,3.620000,6.260000,8.080000,9.559999,10.219999,10.219999,9.559999,9.559999,8.860000,8.080000,7.240000,6.260000,5.100000,3.620000,3.620000,3.620000
6.260000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,7.240000,8.860000,9.559999,10.219999,10.219999,10.219999,8.860000,8.080000,7.240000,6.260000,6.260000,5.100000,3.620000
3.620000,6.260000,5.100000,5.100000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,6.260000,6.260000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,8.080000,8.860000,9.559999,8.860000,8.080000,7.240000,7.240000,7.240000,6.260000,5.100000
28.039999,19.480000,3.620000,6.260000,7.240000,6.260000,7.240000,7.240000,8.080000,8.860000,6.260000,8.080000,10.219999,11.440000,12.000000,12.000000,11.440000,10.860000,10.860000,10.219999,8.860000,7.240000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000
